SUBJECT;LABEL;ACURCY;DICE;FN;FP;HDRFDST;JACRD;REFVOL;SNSVTY;SPCFTY;TN;TP
CHUM-006;Nodal;0.9987747580645161;0.0;15193;0;inf;0.0;15193.0;0.0;1.0;12384807;0
CHUM-006;Primary;0.9995431451612903;0.0;5665;0;inf;0.0;5665.0;0.0;1.0;12394335;0
CHUM-011;Nodal;0.998536370967742;0.0;18149;0;inf;0.0;18149.0;0.0;1.0;12381851;0
CHUM-011;Primary;0.9975630645161291;0.28014674353232644;30218;0;21.840329667841555;0.1628899107983822;36098.0;0.1628899107983822;1.0;12363902;5880
CHUM-014;Nodal;0.9992205645161291;0.2525713401902405;9665;0;13.92838827718412;0.14453885643476722;11298.0;0.14453885643476722;1.0;12388702;1633
CHUM-014;Primary;0.9993796774193549;0.0;7692;0;inf;0.0;7692.0;0.0;1.0;12392308;0
CHUM-015;Nodal;0.9996145161290323;0.0;4780;0;inf;0.0;4780.0;0.0;1.0;12395220;0
CHUM-015;Primary;0.9994346774193549;0.0;7010;0;inf;0.0;7010.0;0.0;1.0;12392990;0
CHUM-039;Nodal;0.9969876612903226;0.0;37353;0;inf;0.0;37353.0;0.0;1.0;12362647;0
CHUM-039;Primary;0.999585564516129;0.1282442748091603;5139;0;12.165525060596439;0.06851549755301795;5517.0;0.06851549755301795;1.0;12394483;378
CHUM-065;Nodal;0.9985374193548388;0.0;18136;0;inf;0.0;18136.0;0.0;1.0;12381864;0
CHUM-065;Primary;0.9996021774193549;0.0;4933;0;inf;0.0;4933.0;0.0;1.0;12395067;0
CHUP-012;Nodal;0.9997029838709678;0.6853481418197351;1214;2469;62.8410693734599;0.521315310631661;5225.0;0.7676555023923445;0.9998008031610094;12392306;4011
CHUP-012;Primary;0.9998372580645162;0.880775138839655;1863;155;3.605551275463989;0.7869510135135135;9317.0;0.8000429322743372;0.9999874906008006;12390528;7454
CHUP-017;Nodal;0.9967391129032258;0.44761683583557604;40435;0;34.23448553724738;0.2883417226935126;56818.0;0.2883417226935126;1.0;12343182;16383
CHUP-017;Primary;0.9991791129032258;0.2668011236764388;3907;6272;65.58200972827838;0.1539356661956612;5759.0;0.32158360826532384;0.9994939585247697;12387969;1852
CHUP-018;Nodal;0.9975871774193549;0.0;29919;0;inf;0.0;29919.0;0.0;1.0;12370081;0
CHUP-018;Primary;0.9994937096774194;0.0;6278;0;inf;0.0;6278.0;0.0;1.0;12393722;0
CHUP-020;Nodal;1.0;1.0;0;0;inf;-inf;0.0;-inf;1.0;12400000;0
CHUP-020;Primary;0.9996945967741936;0.6236708734969691;3787;0;9.486832980505138;0.4531407942238267;6925.0;0.4531407942238267;1.0;12393075;3138
CHUP-023;Nodal;0.9994627419354839;0.7820026178010471;5564;1098;41.72529209005013;0.6420396539680834;17513.0;0.6822931536572832;0.9999113263757111;12381389;11949
CHUP-023;Primary;0.9996321774193548;0.7209885605921575;3004;1557;17.233687939614086;0.5637076717046107;8897.0;0.6623580982353602;0.9998743453266429;12389546;5893
CHUP-024;Nodal;0.9999804838709677;0.0;242;0;inf;0.0;242.0;0.0;1.0;12399758;0
CHUP-024;Primary;0.9981285483870967;0.4438746165644172;23201;5;18.627936010197157;0.28524347799303906;32462.0;0.28528741297517096;0.9999995957158166;12367533;9261
CHUP-025;Nodal;0.999678629032258;0.0;3985;0;inf;0.0;3985.0;0.0;1.0;12396015;0
CHUP-025;Primary;0.9988348387096774;0.1826205023761032;14448;0;19.6468827043885;0.10048561822936122;16062.0;0.10048561822936122;1.0;12383938;1614
CHUP-049;Nodal;0.9996791935483871;0.0;3978;0;inf;0.0;3978.0;0.0;1.0;12396022;0
CHUP-049;Primary;0.9981425;0.0;23033;0;inf;0.0;23033.0;0.0;1.0;12376967;0
CHUP-052;Nodal;0.9986079838709677;0.0008104196816208394;17261;0;90.69729874698585;0.00040537410238591616;17268.0;0.00040537410238591616;1.0;12382732;7
CHUP-052;Primary;0.9984887903225806;0.00032008535609495865;18634;105;35.749125863438955;0.00016006829580621066;18637.0;0.0001609701132156463;0.9999915195120279;12381258;3
CHUP-065;Nodal;0.9970482258064516;0.0;36602;0;inf;0.0;36602.0;0.0;1.0;12363398;0
CHUP-065;Primary;0.9998824193548387;0.0;1458;0;inf;0.0;1458.0;0.0;1.0;12398542;0
CHUS-006;Nodal;0.9991367741935484;0.0;10704;0;inf;0.0;10704.0;0.0;1.0;12389296;0
CHUS-006;Primary;0.9996511290322581;0.570321811680572;4167;159;5.385164807134504;0.39891621508962066;7038.0;0.4079283887468031;0.9999871701373731;12392803;2871
CHUS-007;Nodal;0.9996562096774193;0.0;4263;0;inf;0.0;4263.0;0.0;1.0;12395737;0
CHUS-007;Primary;0.9992616129032258;0.0;9156;0;inf;0.0;9156.0;0.0;1.0;12390844;0
CHUS-015;Nodal;1.0;1.0;0;0;inf;-inf;0.0;-inf;1.0;12400000;0
CHUS-015;Primary;0.9998584677419354;0.5038167938931297;1755;0;5.385164807134504;0.336734693877551;2646.0;0.336734693877551;1.0;12397354;891
CHUS-020;Nodal;0.998118064516129;0.0;23336;0;inf;0.0;23336.0;0.0;1.0;12376664;0
CHUS-020;Primary;0.9995479032258064;0.0;5606;0;inf;0.0;5606.0;0.0;1.0;12394394;0
CHUS-042;Nodal;0.9997475806451613;0.7537759597230963;2367;763;11.224972160321824;0.6048478727433405;7158.0;0.6693210393964795;0.9999384322014272;12392079;4791
CHUS-042;Primary;0.9996204838709677;0.5555345674348319;4706;0;12.041594578792296;0.38459526611743167;7647.0;0.38459526611743167;1.0;12392353;2941
CHUS-081;Nodal;0.9998520967741935;0.4442424242424242;1787;47;9.219544457292887;0.28554733151538764;2520.0;0.2908730158730159;0.9999962089069714;12397433;733
CHUS-081;Primary;0.9996426612903225;0.9126603985571522;3180;1251;81.09253973085318;0.8393517511420492;26331.0;0.8792298051726102;0.9998988982168506;12372418;23151
CHUV-029;Nodal;0.9941028225806452;0.3022090748604418;73125;0;29.698484809834994;0.1780013489208633;88960.0;0.1780013489208633;1.0;12311040;15835
CHUV-029;Primary;0.9997854838709678;0.7749957705971917;1716;944;4.123105625617661;0.6326474243888965;6297.0;0.7274892806098142;0.9999238322880579;12392759;4581
CHUV-051;Nodal;0.9967156451612903;0.0;40726;0;inf;0.0;40726.0;0.0;1.0;12359274;0
CHUV-051;Primary;0.9993399193548387;0.0;8185;0;inf;0.0;8185.0;0.0;1.0;12391815;0
HGJ-050;Nodal;0.9972048141891892;0.0;33095;0;inf;0.0;33095.0;0.0;1.0;11806905;0
HGJ-050;Primary;0.9976548986486486;0.0007197869430648528;27766;0;39.93745109543172;0.0003600230414746544;27776.0;0.0003600230414746544;1.0;11812224;10
HGJ-055;Nodal;0.9971651182432433;0.0011902990626394881;33565;0;45.967379738244816;0.000595503945213637;33585.0;0.000595503945213637;1.0;11806415;20
HGJ-055;Primary;0.9990565033783784;0.5136488310331316;3815;7356;59.20304046246274;0.345577035735208;9714.0;0.6072678608194358;0.9993782060721101;11822930;5899
HGJ-057;Nodal;0.9984951858108108;0.0;17817;0;inf;0.0;17817.0;0.0;1.0;11822183;0
HGJ-057;Primary;0.9996452702702703;0.0;4200;0;inf;0.0;4200.0;0.0;1.0;11835800;0
HGJ-067;Nodal;1.0;1.0;0;0;inf;-inf;0.0;-inf;1.0;11840000;0
HGJ-067;Primary;0.9997324324324325;0.0;3168;0;inf;0.0;3168.0;0.0;1.0;11836832;0
HGJ-072;Nodal;1.0;1.0;0;0;inf;-inf;0.0;-inf;1.0;11840000;0
HGJ-072;Primary;0.9986413006756757;0.0;16087;0;inf;0.0;16087.0;0.0;1.0;11823913;0
HGJ-083;Nodal;0.9982983952702703;0.0;20147;0;inf;0.0;20147.0;0.0;1.0;11819853;0
HGJ-083;Primary;0.9995794763513514;0.0;4979;0;inf;0.0;4979.0;0.0;1.0;11835021;0
HGJ-092;Nodal;0.9984130912162162;0.0;18789;0;inf;0.0;18789.0;0.0;1.0;11821211;0
HGJ-092;Primary;0.9991094594594595;0.0;10544;0;inf;0.0;10544.0;0.0;1.0;11829456;0
MDA-007;Nodal;0.9977225;0.0;28241;0;inf;0.0;28241.0;0.0;1.0;12371759;0
MDA-007;Primary;0.9997507258064516;0.0;3091;0;inf;0.0;3091.0;0.0;1.0;12396909;0
MDA-014;Nodal;0.9997211148648648;0.0;3302;0;inf;0.0;3302.0;0.0;1.0;11836698;0
MDA-014;Primary;0.9994693412162162;0.29269390971518633;6283;0;9.1104335791443;0.17143610708162996;7583.0;0.17143610708162996;1.0;11832417;1300
MDA-033;Nodal;0.9939581451612903;0.0;74919;0;inf;0.0;74919.0;0.0;1.0;12325081;0
MDA-033;Primary;0.9966937096774193;0.0;40998;0;inf;0.0;40998.0;0.0;1.0;12359002;0
MDA-053;Nodal;0.9986184677419355;0.5802357207615594;17058;73;23.958297101421877;0.4086845466155811;28898.0;0.4097169354280573;0.9999940991513933;12371029;11840
MDA-053;Primary;0.9994742741935484;0.7865072867201572;5769;750;22.045407685048602;0.6481351540994225;17777.0;0.6754795522304101;0.9999394292931083;12381473;12008
MDA-067;Nodal;0.9976245967741936;0.0;29455;0;inf;0.0;29455.0;0.0;1.0;12370545;0
